year,team,opponent,date,game,Goals,Catches,Ds,Turnovers,Drops,Throwaways,Goals_against,Hold_pct,Break_pct
2014,Salt Lake Lions,San Francisco FlameThrowers,2014-06-23,Salt Lake Lions_San Francisco FlameThrowers_2014-06-23,22,295.0,10.0,37.0,5.0,32.0,31,0.5806451612903226,0.18181818181818182
2014,Salt Lake Lions,San Francisco FlameThrowers,2014-06-30,Salt Lake Lions_San Francisco FlameThrowers_2014-06-30,24,323.0,10.0,42.0,9.0,33.0,33,0.6060606060606061,0.16666666666666666
2014,Salt Lake Lions,San Jose Spiders,2014-04-20,Salt Lake Lions_San Jose Spiders_2014-04-20,18,330.0,11.0,53.0,10.0,43.0,36,0.4594594594594595,0.058823529411764705
2014,Salt Lake Lions,San Jose Spiders,2014-04-30,Salt Lake Lions_San Jose Spiders_2014-04-30,20,324.0,11.0,46.0,4.0,42.0,31,0.5161290322580645,0.2
2014,Salt Lake Lions,San Jose Spiders,2014-06-30,Salt Lake Lions_San Jose Spiders_2014-06-30,12,353.0,8.0,48.0,6.0,42.0,37,0.3055555555555556,0.07692307692307693
2014,Salt Lake Lions,Seattle Raptors,2014-05-31,Salt Lake Lions_Seattle Raptors_2014-05-31,15,286.0,13.0,73.0,10.0,63.0,22,0.4782608695652174,0.2857142857142857
2014,Salt Lake Lions,Seattle Raptors,2014-06-08,Salt Lake Lions_Seattle Raptors_2014-06-08,11,292.0,10.0,65.0,8.0,57.0,35,0.3142857142857143,0.0
2014,Salt Lake Lions,Vancouver Riptide,2014-04-12,Salt Lake Lions_Vancouver Riptide_2014-04-12,14,195.0,13.0,46.0,11.0,35.0,29,0.4482758620689655,0.07142857142857142
2014,Salt Lake Lions,Vancouver Riptide,2014-04-13,Salt Lake Lions_Vancouver Riptide_2014-04-13,12,195.0,15.0,75.0,14.0,61.0,21,0.45,0.23076923076923078
2014,Salt Lake Lions,Vancouver Riptide,2014-05-17,Salt Lake Lions_Vancouver Riptide_2014-05-17,27,263.0,12.0,44.0,10.0,34.0,40,0.4634146341463415,0.3076923076923077
2014,Salt Lake Lions,Vancouver Riptide,2014-06-23,Salt Lake Lions_Vancouver Riptide_2014-06-23,9,267.0,10.0,71.0,13.0,58.0,37,0.2571428571428571,0.0
2014,San Francisco FlameThrowers,Salt Lake Lions,2014-04-19,San Francisco FlameThrowers_Salt Lake Lions_2014-04-19,32,201.0,21.0,61.0,7.0,54.0,9,1.0,0.71875
2014,San Francisco FlameThrowers,Salt Lake Lions,2014-05-10,San Francisco FlameThrowers_Salt Lake Lions_2014-05-10,19,161.0,10.0,72.0,9.0,63.0,16,0.6666666666666666,0.45
2014,San Francisco FlameThrowers,Salt Lake Lions,2014-06-21,San Francisco FlameThrowers_Salt Lake Lions_2014-06-21,31,21.0,14.0,37.0,2.0,35.0,22,0.8181818181818182,0.41935483870967744
2014,San Francisco FlameThrowers,Salt Lake Lions,2014-06-22,San Francisco FlameThrowers_Salt Lake Lions_2014-06-22,33,11.0,17.0,37.0,2.0,35.0,25,0.8,0.3939393939393939
2014,San Francisco FlameThrowers,San Jose Spiders,2014-04-12,San Francisco FlameThrowers_San Jose Spiders_2014-04-12,16,290.0,7.0,37.0,4.0,33.0,20,0.5714285714285714,0.26666666666666666
2014,San Francisco FlameThrowers,San Jose Spiders,2014-05-17,San Francisco FlameThrowers_San Jose Spiders_2014-05-17,22,193.0,16.0,53.0,9.0,44.0,20,0.6190476190476191,0.42857142857142855
2014,San Francisco FlameThrowers,San Jose Spiders,2014-06-07,San Francisco FlameThrowers_San Jose Spiders_2014-06-07,30,298.0,4.0,24.0,3.0,21.0,33,0.8181818181818182,0.1
2014,San Francisco FlameThrowers,San Jose Spiders,2014-07-12,San Francisco FlameThrowers_San Jose Spiders_2014-07-12,17,240.0,13.0,54.0,10.0,44.0,23,0.5416666666666666,0.25
2014,San Francisco FlameThrowers,San Jose Spiders,2014-07-18,San Francisco FlameThrowers_San Jose Spiders_2014-07-18,16,245.0,8.0,35.0,5.0,30.0,26,0.56,0.11764705882352941
2014,San Francisco FlameThrowers,Seattle Raptors,2014-04-26,San Francisco FlameThrowers_Seattle Raptors_2014-04-26,17,224.0,14.0,48.0,4.0,44.0,13,0.5384615384615384,0.5882352941176471
2014,San Francisco FlameThrowers,Seattle Raptors,2014-05-04,San Francisco FlameThrowers_Seattle Raptors_2014-05-04,28,188.0,22.0,59.0,8.0,51.0,16,0.7058823529411765,0.5925925925925926
2014,San Francisco FlameThrowers,Seattle Raptors,2014-06-14,San Francisco FlameThrowers_Seattle Raptors_2014-06-14,23,247.0,14.0,60.0,6.0,54.0,17,0.7222222222222222,0.45454545454545453
2014,San Francisco FlameThrowers,Vancouver Riptide,2014-04-27,San Francisco FlameThrowers_Vancouver Riptide_2014-04-27,28,225.0,15.0,36.0,4.0,32.0,20,0.8,0.42857142857142855
2014,San Francisco FlameThrowers,Vancouver Riptide,2014-06-01,San Francisco FlameThrowers_Vancouver Riptide_2014-06-01,20,231.0,13.0,56.0,5.0,51.0,16,0.6666666666666666,0.47619047619047616
2014,San Francisco FlameThrowers,Vancouver Riptide,2014-06-28,San Francisco FlameThrowers_Vancouver Riptide_2014-06-28,23,235.0,14.0,60.0,3.0,57.0,18,0.7222222222222222,0.43478260869565216
2014,San Jose Spiders,Madison Radicals,2014-07-26,San Jose Spiders_Madison Radicals_2014-07-26,23,249.0,10.0,30.0,2.0,28.0,20,0.7619047619047619,0.3181818181818182
2014,San Jose Spiders,Salt Lake Lions,2014-04-20,San Jose Spiders_Salt Lake Lions_2014-04-20,36,171.0,16.0,49.0,3.0,46.0,18,0.9411764705882353,0.5405405405405406
2014,San Jose Spiders,Salt Lake Lions,2014-04-26,San Jose Spiders_Salt Lake Lions_2014-04-26,31,187.0,17.0,38.0,5.0,33.0,20,0.8,0.4838709677419355
2014,San Jose Spiders,Salt Lake Lions,2014-06-28,San Jose Spiders_Salt Lake Lions_2014-06-28,37,188.0,21.0,35.0,0.0,35.0,12,0.9285714285714286,0.6857142857142857
2014,San Jose Spiders,San Francisco FlameThrowers,2014-04-12,San Jose Spiders_San Francisco FlameThrowers_2014-04-12,20,199.0,15.0,27.0,2.0,25.0,16,0.7333333333333333,0.42857142857142855
2014,San Jose Spiders,San Francisco FlameThrowers,2014-05-17,San Jose Spiders_San Francisco FlameThrowers_2014-05-17,20,147.0,14.0,54.0,6.0,48.0,22,0.5714285714285714,0.38095238095238093
2014,San Jose Spiders,San Francisco FlameThrowers,2014-06-07,San Jose Spiders_San Francisco FlameThrowers_2014-06-07,33,199.0,5.0,22.0,2.0,20.0,30,0.896551724137931,0.20588235294117646
2014,San Jose Spiders,San Francisco FlameThrowers,2014-07-12,San Jose Spiders_San Francisco FlameThrowers_2014-07-12,23,231.0,19.0,44.0,5.0,39.0,17,0.75,0.4583333333333333
2014,San Jose Spiders,San Francisco FlameThrowers,2014-07-18,San Jose Spiders_San Francisco FlameThrowers_2014-07-18,26,251.0,9.0,32.0,1.0,31.0,16,0.8823529411764706,0.44
2014,San Jose Spiders,Seattle Raptors,2014-05-03,San Jose Spiders_Seattle Raptors_2014-05-03,25,154.0,10.0,52.0,2.0,50.0,20,0.9523809523809523,0.20833333333333334
2014,San Jose Spiders,Seattle Raptors,2014-05-11,San Jose Spiders_Seattle Raptors_2014-05-11,23,179.0,14.0,47.0,2.0,45.0,14,0.7857142857142857,0.5217391304347826
2014,San Jose Spiders,Seattle Raptors,2014-06-15,San Jose Spiders_Seattle Raptors_2014-06-15,24,182.0,11.0,51.0,5.0,46.0,21,0.7619047619047619,0.3333333333333333
2014,San Jose Spiders,Seattle Raptors,2014-06-22,San Jose Spiders_Seattle Raptors_2014-06-22,22,292.0,7.0,31.0,2.0,29.0,14,0.8571428571428571,0.45454545454545453
2014,San Jose Spiders,Toronto Rush,2014-07-27,San Jose Spiders_Toronto Rush_2014-07-27,28,206.0,10.0,40.0,1.0,39.0,18,0.85,0.4230769230769231
2014,San Jose Spiders,Vancouver Riptide,2014-05-10,San Jose Spiders_Vancouver Riptide_2014-05-10,39,176.0,22.0,27.0,1.0,26.0,32,0.84375,0.3076923076923077
2014,San Jose Spiders,Vancouver Riptide,2014-05-31,San Jose Spiders_Vancouver Riptide_2014-05-31,26,223.0,13.0,28.0,4.0,24.0,25,0.8,0.23076923076923078
2014,San Jose Spiders,Vancouver Riptide,2014-06-21,San Jose Spiders_Vancouver Riptide_2014-06-21,37,210.0,13.0,39.0,2.0,37.0,25,0.8846153846153846,0.3888888888888889
2014,Seattle Raptors,Salt Lake Lions,2014-05-18,Seattle Raptors_Salt Lake Lions_2014-05-18,26,220.0,15.0,52.0,7.0,45.0,13,0.7142857142857143,0.64
2014,Seattle Raptors,Salt Lake Lions,2014-05-31,Seattle Raptors_Salt Lake Lions_2014-05-31,22,228.0,23.0,66.0,4.0,62.0,15,0.7142857142857143,0.5217391304347826
2014,Seattle Raptors,Salt Lake Lions,2014-06-08,Seattle Raptors_Salt Lake Lions_2014-06-08,35,227.0,30.0,46.0,5.0,41.0,11,1.0,0.6857142857142857
2014,Seattle Raptors,San Francisco FlameThrowers,2014-04-26,Seattle Raptors_San Francisco FlameThrowers_2014-04-26,13,273.0,15.0,47.0,3.0,44.0,17,0.4117647058823529,0.46153846153846156
2014,Seattle Raptors,San Francisco FlameThrowers,2014-05-04,Seattle Raptors_San Francisco FlameThrowers_2014-05-04,16,264.0,19.0,64.0,7.0,57.0,29,0.4074074074074074,0.2777777777777778
2014,Seattle Raptors,San Francisco FlameThrowers,2014-06-14,Seattle Raptors_San Francisco FlameThrowers_2014-06-14,17,178.0,13.0,61.0,4.0,57.0,23,0.5454545454545454,0.2777777777777778
2014,Seattle Raptors,San Jose Spiders,2014-05-03,Seattle Raptors_San Jose Spiders_2014-05-03,20,298.0,13.0,53.0,6.0,47.0,25,0.7916666666666666,0.047619047619047616
2014,Seattle Raptors,San Jose Spiders,2014-05-11,Seattle Raptors_San Jose Spiders_2014-05-11,14,318.0,11.0,51.0,4.0,47.0,23,0.4782608695652174,0.21428571428571427
2014,Seattle Raptors,San Jose Spiders,2014-06-15,Seattle Raptors_San Jose Spiders_2014-06-15,21,241.0,12.0,49.0,5.0,44.0,24,0.6666666666666666,0.23809523809523808
2014,Seattle Raptors,San Jose Spiders,2014-06-22,Seattle Raptors_San Jose Spiders_2014-06-22,14,240.0,8.0,32.0,6.0,26.0,22,0.5454545454545454,0.14285714285714285
2014,Seattle Raptors,Vancouver Riptide,2014-04-19,Seattle Raptors_Vancouver Riptide_2014-04-19,19,235.0,16.0,38.0,5.0,33.0,24,0.625,0.21052631578947367
2014,Seattle Raptors,Vancouver Riptide,2014-05-25,Seattle Raptors_Vancouver Riptide_2014-05-25,16,256.0,10.0,45.0,8.0,37.0,21,0.55,0.29411764705882354
2014,Seattle Raptors,Vancouver Riptide,2014-06-29,Seattle Raptors_Vancouver Riptide_2014-06-29,26,208.0,12.0,41.0,4.0,37.0,28,0.6551724137931034,0.28
2014,Seattle Raptors,Vancouver Riptide,2014-07-12,Seattle Raptors_Vancouver Riptide_2014-07-12,18,193.0,13.0,39.0,5.0,34.0,21,0.5714285714285714,0.3333333333333333
2014,Toronto Rush,DC Breeze,2014-04-12,Toronto Rush_DC Breeze_2014-04-12,20,306.0,14.0,37.0,3.0,34.0,19,0.7142857142857143,0.2777777777777778
2014,Toronto Rush,DC Breeze,2014-05-24,Toronto Rush_DC Breeze_2014-05-24,28,209.0,18.0,34.0,5.0,29.0,17,0.6666666666666666,0.5925925925925926
2014,Toronto Rush,DC Breeze,2014-07-19,Toronto Rush_DC Breeze_2014-07-19,37,216.0,13.0,40.0,1.0,39.0,11,0.9166666666666666,0.7222222222222222
2014,Toronto Rush,Montreal Royal,2014-04-19,Toronto Rush_Montreal Royal_2014-04-19,22,233.0,23.0,43.0,5.0,38.0,14,0.75,0.5
2014,Toronto Rush,Montreal Royal,2014-06-03,Toronto Rush_Montreal Royal_2014-06-03,25,212.0,11.0,29.0,3.0,26.0,20,0.7619047619047619,0.375
2014,Toronto Rush,Montreal Royal,2014-06-14,Toronto Rush_Montreal Royal_2014-06-14,31,231.0,12.0,44.0,3.0,41.0,18,0.6842105263157895,0.6
2014,Toronto Rush,Montreal Royal,2014-07-05,Toronto Rush_Montreal Royal_2014-07-05,19,241.0,15.0,43.0,6.0,37.0,20,0.5263157894736842,0.45
2014,Toronto Rush,New York Empire,2014-04-13,Toronto Rush_New York Empire_2014-04-13,22,257.0,11.0,49.0,6.0,43.0,20,0.631578947368421,0.43478260869565216
2014,Toronto Rush,New York Empire,2014-06-21,Toronto Rush_New York Empire_2014-06-21,21,265.0,17.0,31.0,4.0,27.0,18,0.6875,0.43478260869565216
2014,Toronto Rush,New York Empire,2014-07-26,Toronto Rush_New York Empire_2014-07-26,31,239.0,19.0,40.0,2.0,38.0,16,0.9411764705882353,0.5
2014,Toronto Rush,Philadelphia Phoenix,2014-06-22,Toronto Rush_Philadelphia Phoenix_2014-06-22,29,240.0,23.0,30.0,3.0,27.0,15,0.8823529411764706,0.5185185185185185
2014,Toronto Rush,Philadelphia Phoenix,2014-07-12,Toronto Rush_Philadelphia Phoenix_2014-07-12,24,248.0,17.0,27.0,2.0,25.0,18,0.7777777777777778,0.4166666666666667
2014,Toronto Rush,Rochester Dragons,2014-05-03,Toronto Rush_Rochester Dragons_2014-05-03,26,192.0,27.0,47.0,4.0,43.0,11,0.8461538461538461,0.625
2014,Toronto Rush,Rochester Dragons,2014-05-10,Toronto Rush_Rochester Dragons_2014-05-10,30,220.0,17.0,44.0,2.0,42.0,18,0.8947368421052632,0.4482758620689655
2014,Toronto Rush,Rochester Dragons,2014-06-08,Toronto Rush_Rochester Dragons_2014-06-08,38,219.0,25.0,34.0,4.0,30.0,18,0.7,0.6666666666666666
2014,Toronto Rush,Rochester Dragons,2014-06-28,Toronto Rush_Rochester Dragons_2014-06-28,29,317.0,14.0,29.0,1.0,28.0,20,0.9047619047619048,0.35714285714285715
2014,Vancouver Riptide,Salt Lake Lions,2014-04-12,Vancouver Riptide_Salt Lake Lions_2014-04-12,29,3.0,18.0,33.0,0.0,33.0,14,0.5,0.7419354838709677
2014,Vancouver Riptide,Salt Lake Lions,2014-04-13,Vancouver Riptide_Salt Lake Lions_2014-04-13,21,3.0,10.0,73.0,0.0,73.0,12,0.5833333333333334,0.6666666666666666
2014,Vancouver Riptide,Salt Lake Lions,2014-05-17,Vancouver Riptide_Salt Lake Lions_2014-05-17,40,232.0,20.0,37.0,6.0,31.0,28,0.6923076923076923,0.5238095238095238
2014,Vancouver Riptide,Salt Lake Lions,2014-06-07,Vancouver Riptide_Salt Lake Lions_2014-06-07,37,168.0,20.0,60.0,7.0,53.0,9,1.0,0.7428571428571429
2014,Vancouver Riptide,San Francisco FlameThrowers,2014-04-27,Vancouver Riptide_San Francisco FlameThrowers_2014-04-27,20,214.0,13.0,42.0,5.0,37.0,28,0.5714285714285714,0.2
2014,Vancouver Riptide,San Francisco FlameThrowers,2014-06-01,Vancouver Riptide_San Francisco FlameThrowers_2014-06-01,16,186.0,11.0,52.0,3.0,49.0,20,0.5238095238095238,0.3333333333333333
2014,Vancouver Riptide,San Francisco FlameThrowers,2014-06-28,Vancouver Riptide_San Francisco FlameThrowers_2014-06-28,18,190.0,22.0,53.0,12.0,41.0,23,0.5652173913043478,0.2777777777777778
2014,Vancouver Riptide,San Jose Spiders,2014-05-10,Vancouver Riptide_San Jose Spiders_2014-05-10,32,269.0,14.0,38.0,4.0,34.0,39,0.6923076923076923,0.15625
2014,Vancouver Riptide,San Jose Spiders,2014-05-31,Vancouver Riptide_San Jose Spiders_2014-05-31,25,243.0,10.0,29.0,1.0,28.0,26,0.7692307692307693,0.2
2014,Vancouver Riptide,San Jose Spiders,2014-06-21,Vancouver Riptide_San Jose Spiders_2014-06-21,25,259.0,12.0,42.0,4.0,38.0,37,0.6111111111111112,0.11538461538461539
2014,Vancouver Riptide,Seattle Raptors,2014-04-19,Vancouver Riptide_Seattle Raptors_2014-04-19,24,231.0,18.0,35.0,8.0,27.0,19,0.7894736842105263,0.375
2014,Vancouver Riptide,Seattle Raptors,2014-05-25,Vancouver Riptide_Seattle Raptors_2014-05-25,21,192.0,27.0,28.0,11.0,17.0,16,0.625,0.5238095238095238
2014,Vancouver Riptide,Seattle Raptors,2014-06-29,Vancouver Riptide_Seattle Raptors_2014-06-29,28,229.0,15.0,37.0,4.0,33.0,26,0.72,0.3448275862068966
2014,Vancouver Riptide,Seattle Raptors,2014-08-30,Vancouver Riptide_Seattle Raptors_2014-08-30,21,196.0,13.0,39.0,8.0,31.0,18,0.6666666666666666,0.42857142857142855
2015,Atlanta Hustle,Charlotte Express,2015-04-12,Atlanta Hustle_Charlotte Express_2015-04-12,26,203.0,16.0,47.0,4.0,43.0,25,0.68,0.34615384615384615
2015,Atlanta Hustle,Charlotte Express,2015-05-29,Atlanta Hustle_Charlotte Express_2015-05-29,26,234.0,17.0,34.0,4.0,30.0,18,0.85,0.375
2015,Atlanta Hustle,Charlotte Express,2015-06-27,Atlanta Hustle_Charlotte Express_2015-06-27,26,180.0,17.0,26.0,1.0,25.0,13,0.8571428571428571,0.56
2015,Atlanta Hustle,Jacksonville Cannons,2015-04-26,Atlanta Hustle_Jacksonville Cannons_2015-04-26,23,245.0,19.0,42.0,3.0,39.0,20,0.8,0.30434782608695654
2015,Atlanta Hustle,Jacksonville Cannons,2015-05-16,Atlanta Hustle_Jacksonville Cannons_2015-05-16,22,287.0,12.0,28.0,5.0,23.0,26,0.7407407407407407,0.09523809523809523
2015,Atlanta Hustle,Jacksonville Cannons,2015-06-20,Atlanta Hustle_Jacksonville Cannons_2015-06-20,27,213.0,12.0,27.0,3.0,24.0,29,0.7241379310344828,0.2222222222222222
2015,Atlanta Hustle,Jacksonville Cannons,2015-07-04,Atlanta Hustle_Jacksonville Cannons_2015-07-04,21,220.0,12.0,27.0,2.0,25.0,24,0.6666666666666666,0.23809523809523808
2015,Atlanta Hustle,Nashville NightWatch,2015-04-18,Atlanta Hustle_Nashville NightWatch_2015-04-18,23,205.0,16.0,53.0,4.0,49.0,17,0.7058823529411765,0.4782608695652174
2015,Atlanta Hustle,Nashville NightWatch,2015-05-03,Atlanta Hustle_Nashville NightWatch_2015-05-03,30,243.0,16.0,33.0,4.0,29.0,20,1.0,0.375
2015,Atlanta Hustle,Nashville NightWatch,2015-06-14,Atlanta Hustle_Nashville NightWatch_2015-06-14,25,223.0,10.0,34.0,2.0,32.0,21,0.75,0.38461538461538464
2015,Atlanta Hustle,Nashville NightWatch,2015-07-12,Atlanta Hustle_Nashville NightWatch_2015-07-12,28,213.0,15.0,25.0,3.0,22.0,18,0.8421052631578947,0.4444444444444444
2015,Atlanta Hustle,Raleigh Flyers,2015-04-11,Atlanta Hustle_Raleigh Flyers_2015-04-11,22,276.0,12.0,40.0,6.0,34.0,29,0.5517241379310345,0.2727272727272727
2015,Atlanta Hustle,Raleigh Flyers,2015-05-09,Atlanta Hustle_Raleigh Flyers_2015-05-09,29,258.0,14.0,33.0,0.0,33.0,28,0.6896551724137931,0.32142857142857145
2015,Atlanta Hustle,Raleigh Flyers,2015-06-05,Atlanta Hustle_Raleigh Flyers_2015-06-05,24,261.0,14.0,37.0,2.0,35.0,20,0.8,0.3333333333333333
2015,Charlotte Express,Atlanta Hustle,2015-04-12,Charlotte Express_Atlanta Hustle_2015-04-12,25,213.0,9.0,51.0,4.0,47.0,26,0.6538461538461539,0.32
2015,Charlotte Express,Atlanta Hustle,2015-05-29,Charlotte Express_Atlanta Hustle_2015-05-29,18,204.0,10.0,39.0,5.0,34.0,26,0.625,0.15
2015,Charlotte Express,Atlanta Hustle,2015-06-27,Charlotte Express_Atlanta Hustle_2015-06-27,13,320.0,13.0,30.0,6.0,24.0,26,0.44,0.14285714285714285
2015,Charlotte Express,Jacksonville Cannons,2015-04-19,Charlotte Express_Jacksonville Cannons_2015-04-19,19,247.0,17.0,36.0,6.0,30.0,21,0.5909090909090909,0.3333333333333333
2015,Charlotte Express,Jacksonville Cannons,2015-05-09,Charlotte Express_Jacksonville Cannons_2015-05-09,17,161.0,12.0,35.0,5.0,30.0,25,0.52,0.23529411764705882
2015,Charlotte Express,Jacksonville Cannons,2015-06-06,Charlotte Express_Jacksonville Cannons_2015-06-06,12,220.0,13.0,39.0,2.0,37.0,26,0.34615384615384615,0.25
2015,Charlotte Express,Jacksonville Cannons,2015-06-13,Charlotte Express_Jacksonville Cannons_2015-06-13,17,318.0,6.0,20.0,3.0,17.0,18,0.6111111111111112,0.35294117647058826
2015,Charlotte Express,Nashville NightWatch,2015-05-16,Charlotte Express_Nashville NightWatch_2015-05-16,28,222.0,12.0,30.0,2.0,28.0,26,0.8,0.27586206896551724
2015,Charlotte Express,Nashville NightWatch,2015-07-18,Charlotte Express_Nashville NightWatch_2015-07-18,19,219.0,17.0,31.0,4.0,27.0,22,0.7619047619047619,0.15
2015,Charlotte Express,Nashville NightWatch,2015-07-19,Charlotte Express_Nashville NightWatch_2015-07-19,18,207.0,19.0,43.0,5.0,38.0,17,0.6111111111111112,0.4117647058823529
2015,Charlotte Express,Raleigh Flyers,2015-05-02,Charlotte Express_Raleigh Flyers_2015-05-02,22,249.0,12.0,41.0,8.0,33.0,33,0.48484848484848486,0.2727272727272727
2015,Charlotte Express,Raleigh Flyers,2015-05-23,Charlotte Express_Raleigh Flyers_2015-05-23,18,216.0,6.0,37.0,3.0,34.0,27,0.5714285714285714,0.11764705882352941
2015,Charlotte Express,Raleigh Flyers,2015-06-20,Charlotte Express_Raleigh Flyers_2015-06-20,21,324.0,7.0,29.0,6.0,23.0,24,0.75,0.14285714285714285
2015,Charlotte Express,Raleigh Flyers,2015-07-11,Charlotte Express_Raleigh Flyers_2015-07-11,23,229.0,12.0,26.0,4.0,22.0,26,0.6,0.3333333333333333
2015,Chicago Wildfire,Cincinnati Revolution,2015-05-07,Chicago Wildfire_Cincinnati Revolution_2015-05-07,27,275.0,16.0,38.0,5.0,33.0,18,0.9444444444444444,0.37037037037037035
2015,Chicago Wildfire,Cincinnati Revolution,2015-06-05,Chicago Wildfire_Cincinnati Revolution_2015-06-05,28,277.0,19.0,54.0,8.0,46.0,10,1.0,0.6428571428571429
2015,Chicago Wildfire,Detroit Mechanix,2015-07-19,Chicago Wildfire_Detroit Mechanix_2015-07-19,28,259.0,19.0,47.0,4.0,43.0,12,0.9230769230769231,0.5925925925925926
2015,Chicago Wildfire,Indianapolis AlleyCats,2015-05-01,Chicago Wildfire_Indianapolis AlleyCats_2015-05-01,22,254.0,8.0,33.0,6.0,27.0,23,0.7272727272727273,0.2608695652173913
2015,Chicago Wildfire,Indianapolis AlleyCats,2015-05-19,Chicago Wildfire_Indianapolis AlleyCats_2015-05-19,24,221.0,18.0,53.0,10.0,43.0,22,0.5238095238095238,0.52
2015,Chicago Wildfire,Madison Radicals,2015-05-20,Chicago Wildfire_Madison Radicals_2015-05-20,13,443.0,8.0,25.0,1.0,24.0,16,0.5333333333333333,0.35714285714285715
2015,Chicago Wildfire,Madison Radicals,2015-06-19,Chicago Wildfire_Madison Radicals_2015-06-19,22,294.0,7.0,23.0,3.0,20.0,23,0.6956521739130435,0.2727272727272727
2015,Chicago Wildfire,Madison Radicals,2015-06-20,Chicago Wildfire_Madison Radicals_2015-06-20,16,341.0,6.0,35.0,2.0,33.0,24,0.5416666666666666,0.1875
2015,Chicago Wildfire,Minnesota Wind Chill,2015-04-29,Chicago Wildfire_Minnesota Wind Chill_2015-04-29,20,167.0,27.0,72.0,5.0,67.0,14,0.6666666666666666,0.5263157894736842
2015,Chicago Wildfire,Minnesota Wind Chill,2015-05-20,Chicago Wildfire_Minnesota Wind Chill_2015-05-20,12,140.0,11.0,35.0,6.0,29.0,12,0.75,0.25
2015,Chicago Wildfire,Minnesota Wind Chill,2015-05-23,Chicago Wildfire_Minnesota Wind Chill_2015-05-23,25,215.0,15.0,41.0,9.0,32.0,15,0.7333333333333333,0.56
2015,Chicago Wildfire,Pittsburgh Thunderbirds,2015-06-12,Chicago Wildfire_Pittsburgh Thunderbirds_2015-06-12,19,330.0,14.0,42.0,3.0,39.0,16,0.625,0.47368421052631576
2015,Chicago Wildfire,Pittsburgh Thunderbirds,2015-06-28,Chicago Wildfire_Pittsburgh Thunderbirds_2015-06-28,26,329.0,12.0,44.0,4.0,40.0,27,0.8076923076923077,0.18518518518518517
2015,Cincinnati Revolution,Chicago Wildfire,2015-05-02,Cincinnati Revolution_Chicago Wildfire_2015-05-02,18,206.0,10.0,45.0,7.0,38.0,27,0.6296296296296297,0.05555555555555555
2015,Cincinnati Revolution,Chicago Wildfire,2015-06-05,Cincinnati Revolution_Chicago Wildfire_2015-06-05,10,144.0,16.0,53.0,9.0,44.0,28,0.38461538461538464,0.0
2015,Cincinnati Revolution,Detroit Mechanix,2015-04-11,Cincinnati Revolution_Detroit Mechanix_2015-04-11,25,258.0,14.0,43.0,4.0,39.0,18,0.7647058823529411,0.46153846153846156
2015,Cincinnati Revolution,Detroit Mechanix,2015-05-23,Cincinnati Revolution_Detroit Mechanix_2015-05-23,29,141.0,11.0,33.0,3.0,30.0,25,0.7916666666666666,0.3333333333333333
2015,Cincinnati Revolution,Indianapolis AlleyCats,2015-04-24,Cincinnati Revolution_Indianapolis AlleyCats_2015-04-24,9,341.0,8.0,43.0,6.0,37.0,25,0.375,0.0
2015,Cincinnati Revolution,Indianapolis AlleyCats,2015-05-08,Cincinnati Revolution_Indianapolis AlleyCats_2015-05-08,23,330.0,8.0,33.0,2.0,31.0,27,0.7777777777777778,0.08695652173913043
